zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2007,9,1,12732,11392.67,10317.33,9793.33,9610,9574,10079.33,10904.67,11856.67,12566.67,13384.67,14297.33,15526.67,16317.33,16514,16618.67,16840.67,17204.67,16934,15800,15529.33,14219.33,12530.67,10630.67
1,2007,9,2,9122,8193.33,7630.67,7342,7274,7428,7914,9167.33,10836,12433.33,13105.33,13647.33,14958.67,15906.67,16932.67,18075.33,19008,19488.67,19162,17916.67,17144,15609.33,13655.33,11388.67
1,2007,9,3,9636,8568.67,8167.33,7748,7680,7653.33,8078.67,8954,10730,12362.67,13503.33,14630.67,16341.33,17835.33,19176.67,20192.67,21052.67,21350,20690.67,19296,18518,16560.67,14136.67,11856
1,2007,9,4,10288.67,9446.67,8900.67,8397.33,8546,9535.33,11226.67,11722,11706.67,11900.67,13229.33,14707.33,16370,17915.33,19027.33,20205.33,21166.67,21502,21102.67,19977.33,19272.67,17050,14179.33,11722
1,2007,9,5,10247.33,9334.67,8672,8091.33,8359.33,9157.33,11022,11189.33,10948,11628,12662.67,14428,16374.67,17999.33,19658,21196,22326.67,22792.67,22472,21118,20050.67,17703.33,14750.67,12590.67
1,2007,9,6,11034.67,10105.33,9498,8930.67,8998.67,9704.67,11466.67,11648.67,11322,11889.33,13076,14592.67,16561.33,18471.33,20113.33,21430,22453.33,22659.33,22076,21048,20435.33,18333.33,15562.67,13315.33
1,2007,9,7,11639.33,10704.67,10018.67,9433.33,9500.67,10175.33,11884,12085.33,12123.33,13180.67,14790.67,16302,18131.33,19706.67,21060.67,21859.33,22649.33,22676.67,21963.33,20451.33,19545.33,17810.67,15849.33,13810
1,2007,9,8,12099.33,10922,9934.67,9326,9095.33,9074,9619.33,10295.33,11736,13235.33,15061.33,16957.33,19110.67,20962.67,22396.67,23226,23674.67,23609.33,22260.67,20574.67,19566,17248.67,15087.33,13068
1,2007,9,9,11487.33,10098.67,9264,8665.33,8386,8321.33,8595.33,9678.67,11611.33,13321.33,14310.67,15791.33,17555.33,19168,20528.67,21714.67,22347.33,22474,21326.67,20092,19034,16480.67,14184,12466.67
1,2007,9,10,11161.33,10270,9718.67,9414.67,9495.33,10062.67,11998.67,12130.67,11716,11898,12834,14362.67,15988.67,17692,18660,19697.33,20482,20322.67,20286.67,19618,19328.67,17707.33,15226.67,13308
1,2007,9,11,11924,11169.33,10533.33,10210.67,10269.33,10947.33,12512.67,12800,12714.67,13712,15216,16182.67,16229.33,16169.33,15634,15100.67,14793.33,15280,15154.67,15416,16036.67,14733.33,12799.33,11058.67
1,2007,9,12,9878.67,9141.33,8540,8156.67,8195.33,8825.33,10616.67,10734,10316,10818.67,11570,12078.67,12949.33,13866,14872,16158,17322,17760.67,17169.33,16043.33,15652.67,13934.67,11558,9779.33
1,2007,9,13,8549.33,8017.33,7634,7405.33,7632,8514.67,10363.33,10370,9844.67,9749.33,9752,9944.67,10406,11160.67,11776,13054,14325.33,15192.67,15274,15043.33,15472.67,14122,12104,10306.67
1,2007,9,14,9134.67,8591.33,8316.67,8146.67,8327.33,9326.67,11112,11517.33,10987.33,11082.67,11138.67,11381.33,11398,11708,11386.67,11748.67,11896.67,12214,12320,12675.33,12608.67,12039.33,10960,9636.67
1,2007,9,15,8676.67,8184,7813.33,7607.33,7580,7844.67,8563.33,9531.33,10696,11295.33,11925.33,12100.67,12215.33,12299.33,12560.67,12892,13388.67,13350,12724.67,12143.33,12116.67,11140.67,9985.33,8735.33
1,2007,9,16,7953.33,7309.33,6924.67,6770,6797.33,7046,7684,8963.33,10275.33,10804,10590,10319.33,10355.33,10318,10110.67,10491.33,10704.67,10970.67,11194.67,11494.67,11615.33,10757.33,9602.67,8367.33
1,2007,9,17,7500.67,7218.67,7146,7084.67,7371.33,8500.67,10627.33,10830.67,10034,9800,9587.33,9410.67,9520.67,9791.33,9738,10123.33,10789.33,11469.33,11792.67,12180,12515.33,11507.33,9659.33,8295.33
1,2007,9,18,7411.33,7181.33,7076,6935.33,7292.67,8348.67,10385.33,10704,10031.33,9809.33,9693.33,9608,9546.67,9630,9886.67,10523.33,11263.33,11812,11862,12330.67,12572.67,11632,9872.67,8614
1,2007,9,19,7708.67,7420.67,7161.33,7077.33,7366,8331.33,10278,10509.33,9831.33,9534.67,9417.33,9334.67,9608.67,9960.67,10379.33,11228,12156.67,12772.67,12976.67,13010.67,13102,12078.67,10276.67,8685.33
1,2007,9,20,7899.33,7406.67,7168,6991.33,7325.33,8300.67,10160,10243.33,9665.33,9498,9838,9787.33,9912,10503.33,11030.67,11938,12731.33,13128.67,13044.67,13361.33,13626,12664.67,10917.33,9417.33
1,2007,9,21,8440.67,7848.67,7540.67,7306,7560.67,8327.33,10175.33,10504,10137.33,10149.33,10240.67,10333.33,10362.67,10386,10308.67,10779.33,11578.67,12082,12139.33,12673.33,12996,12300.67,10932,9628
1,2007,9,22,8845.33,8164,7722,7535.33,7446.67,7771.33,8713.33,9705.33,10720.67,11812.67,12924,13801.33,15232.67,16244.67,17248.67,17956.67,18704.67,18732,18040,17344,16570.67,15096,13518,11767.33
1,2007,9,23,10138,9168.67,8512,8122.67,7947.33,7877.33,8304,9467.33,11412.67,13012,14195.33,15471.33,17159.33,18440,19406.67,20013.33,20334.67,20064,19220.67,18482,17673.33,15448,13223.33,11385.33
1,2007,9,24,9878,9079.33,8539.33,8130,8154,8954,10454.67,10591.33,10235.33,10554,11083.33,12187.33,13265.33,14394,15186.67,16426.67,17261.33,17574,17096.67,16440,15601.33,13706,11669.33,9844
1,2007,9,25,8592,8024.67,7685.33,7414.67,7568.67,8408,10237.33,10377.33,9826.67,9919.33,10537.33,11611.33,13056,14786.67,16121.33,17410.67,18639.33,19160.67,18305.33,17868.67,16874,14752,12608.67,10700
1,2007,9,26,9446.67,8739.33,8376,8072,8078.67,8780.67,10812,10841.33,10384,10716,11665.33,12897.33,14451.33,16195.33,17435.33,18700.67,19780,19862,19291.33,18454,17331.33,15242.67,13038.67,11077.33
1,2007,9,27,9808,8955.33,8423.33,8000.67,8119.33,8810.67,10755.33,10743.33,10173.33,10745.33,11635.33,13021.33,14723.33,16286.67,17432,17892,18282,18530,17348,16788.67,16052.67,14604.67,12604,10837.33
1,2007,9,28,9558.67,8814,8439.33,8188.67,8315.33,9028.67,10818,11024,10609.33,10930.67,11622,11978.67,12493.33,12949.33,13472,13872.67,14229.33,14208,13287.33,12924.67,12562.67,11578.67,10260,9147.33
1,2007,9,29,8126.67,7456,7035.33,6886,6987.33,7328.67,8081.33,9216,10185.33,10529.33,10378.67,10367.33,10321.33,10673.33,11085.33,11617.33,12346,12577.33,12124.67,12326.67,12060.67,10906,9678.67,8448
1,2007,9,30,7470.67,6907.33,6696,6564,6578.67,6813.33,7564.67,8938,10357.33,10841.33,10288,10235.33,10590.67,10814.67,11024,11380.67,12052,12102,12154,12375.33,12090.67,10731.33,9549.33,8169.33
1,2007,10,1,7384.67,7029.33,6932,6978,7278,8205.33,10322.67,10444.67,9742.67,9420.67,9534.67,9636,9854.67,10289.33,10475.33,10954.67,11879.33,12526.67,12363.33,12815.33,12646.67,11381.33,9714.67,8398
1,2007,10,2,7586.67,7282.67,7106.67,6980.67,7198,8107.33,9932,10342.67,9636.67,9576.67,9654,9798.67,10079.33,10631.33,11048.67,11864,12816.67,13122,12735.33,13148.67,13232,11958,10502,8960.67
1,2007,10,3,7957.33,7545.33,7286.67,7180.67,7419.33,8364,10342,10583.33,9892,10122.67,10564,11187.33,11854.67,12759.33,13662,14716,15760.67,16139.33,15889.33,15956,15229.33,13641.33,11397.33,9664.67
1,2007,10,4,8682,8010,7666.67,7450,7690,8630.67,10557.33,10763.33,10065.33,10296,11049.33,12150.67,13231.33,14454.67,15138,16069.33,16877.33,16958.67,16658,16730.67,15833.33,14327.33,12624.67,10830.67
1,2007,10,5,9612,8925.33,8442,8040.67,8285.33,9034.67,10944.67,11442,10979.33,11118.67,11900,12779.33,13549.33,14630,15206,15910,16013.33,16110.67,15607.33,15505.33,15198.67,14076,12576,11035.33
1,2007,10,6,9932,9161.33,8672.67,8392,8446,8712.67,9259.33,10210,11130,11818.67,12539.33,12762,13596,14690.67,15700,16800.67,17414.67,17158.67,16154,15771.33,14908.67,13156,11805.33,10064.67
1,2007,10,7,8692.67,7960,7402,7226.67,7160,7234,7809.33,8925.33,10574.67,11758.67,12459.33,13680.67,15226,16684,17959.33,18742.67,19296,19035.33,18190,18070.67,16814,14550.67,12630,10946.67
1,2007,10,8,9581.33,8785.33,8262,7993.33,8094.67,8816,10602,10971.33,10710,11430,12554,13622,15341.33,16821.33,17823.33,18810.67,19604.67,19572.67,18768.67,18408.67,17389.33,15247.33,13064,11068.67
1,2007,10,9,9900,9174,8560,8194,8376.67,9142,10994.67,11253.33,10702,10990.67,11892,13356,15247.33,16858.67,17931.33,18446.67,18292.67,18500,17979.33,17498.67,16556,14765.33,12900,11096.67
1,2007,10,10,9888,9162.67,8744.67,8486.67,8463.33,9134.67,10880,10966,10322,10553.33,11201.33,11660.67,12330.67,13253.33,13960,14684.67,15027.33,15081.33,14527.33,14583.33,13414,12076.67,10496.67,8865.33
1,2007,10,11,7838,7420.67,7088,6923.33,7188,8166.67,10178.67,10358.67,9562,9460.67,9356.67,9112.67,8952,8948.67,8835.33,9074.67,9529.33,10148,10899.33,11847.33,11684.67,10876.67,9520.67,8377.33
1,2007,10,12,7671.33,7344.67,7425.33,7370.67,7676,8724,10981.33,11104.67,10229.33,9954,9707.33,9478.67,9208.67,8954.67,8839.33,9086.67,9412,9981.33,10610.67,11291.33,11146.67,10454,9428.67,8524.67
1,2007,10,13,7842,7506,7485.33,7552,7790.67,8440,9584,10827.33,11840.67,11447.33,10772,10180.67,9735.33,9401.33,9168.67,9150.67,9646.67,9979.33,10174,11136,10824,10099.33,9335.33,8354
1,2007,10,14,7618,7210.67,7142.67,7162.67,7380.67,7770,8604,10202,11592,11840.67,11026.67,10366,10188.67,9954,9651.33,9710.67,10047.33,10319.33,10939.33,11723.33,11441.33,10247.33,9102.67,8159.33
1,2007,10,15,7550,7206,7152.67,7206,7691.33,8988,11034,11493.33,10837.33,10374.67,9984.67,9616.67,9522,9574.67,9528,9836.67,10409.33,10886.67,11353.33,12364.67,11986,10872,9551.33,8220
1,2007,10,16,7426.67,7090,6980.67,6933.33,7301.33,8274.67,10441.33,10850.67,10150,9732.67,9346.67,9182.67,9292,9714,9833.33,10074,10444,10964,11419.33,12174.67,12005.33,10999.33,9574.67,8373.33
1,2007,10,17,7368,7034.67,6956,6874.67,7174,8125.33,9555.33,9920.67,9665.33,9649.33,9799.33,9826,10204,10328,10348.67,10940.67,11640.67,12097.33,12355.33,13096.67,12834,11718.67,9970.67,8734.67
1,2007,10,18,7904.67,7324,7074,6937.33,7209.33,8080,9928,10322,9626.67,9595.33,9840,9853.33,10226.67,10689.33,10560.67,10946.67,11596,12000.67,12554,13328,13258.67,12205.33,10702,9253.33
1,2007,10,19,8288.67,7918.67,7702,7543.33,7774,8710,10669.33,11170,10478,10478.67,10761.33,10607.33,10277.33,10394.67,10431.33,10723.33,11160.67,11460,11936.67,12314.67,11639.33,10798,9726,8467.33
1,2007,10,20,7542,7004,6706,6552,6680,7064.67,7890,8874.67,9994.67,10296.67,10504.67,10442,10269.33,10035.33,9889.33,10240.67,10431.33,10370.67,10680.67,11202,10724,10077.33,9328,8469.33
1,2007,10,21,7556,7231.33,6962.67,6908.67,7176.67,7612.67,8420.67,9682.67,11173.33,11560,10688,10200.67,10218,10154.67,10064.67,10414.67,10624.67,10912,11243.33,12071.33,11805.33,10479.33,9486.67,8297.33
1,2007,10,22,7509.33,7257.33,7200,7184.67,7605.33,8727.33,10824.67,11120,10416,10134,9766.67,9547.33,9539.33,9658,9540.67,9760.67,10418,11064,11883.33,12921.33,12414.67,11297.33,9952,8837.33
1,2007,10,23,7824,7306.67,7242,7230.67,7514,8311.33,10304,10531.33,9978.67,9806,9909.33,9859.33,9648,9744,9671.33,9938.67,10545.33,11302,12248,13263.33,13048,12180,10740,9318.67
1,2007,10,24,8572,8209.33,8019.33,8007.33,8105.33,8996.67,10995.33,11466.67,10610.67,10496.67,10633.33,10637.33,10496.67,10591.33,10177.33,10087.33,10684.67,11468.67,12287.33,12469.33,12013.33,11137.33,9874.67,8591.33
1,2007,10,25,7766.67,7441.33,7250.67,7184,7379.33,8285.33,10156,10799.33,10284,10408.67,10325.33,10476.67,10341.33,9995.33,10002,10120,10807.33,11848.67,12984.67,13271.33,12570.67,11826.67,10326,9388
1,2007,10,26,8392,8151.33,7834,7797.33,7989.33,9010.67,10918.67,11346,11110.67,11078.67,11227.33,11048.67,10682.67,10646.67,10606,10608,11059.33,11665.33,12260.67,12212.67,11610,10982.67,10025.33,8997.33
1,2007,10,27,8345.33,7846,7428,7332,7452,7973.33,8493.33,9440.67,10462.67,11135.33,10947.33,10635.33,10557.33,10326,10063.33,9958.67,10229.33,10220.67,10747.33,11343.33,11026.67,9743.33,9295.33,8581.33
1,2007,10,28,7920,7700.67,7406,7390.67,7522.67,7901.33,8694,10011.33,11474,11778.67,10995.33,10573.33,10435.33,10036,9690,9452,9675.33,10152,11280.67,12370,12042,11404,10774,10126
1,2007,10,29,9646,9582,9929.33,10296,11121.33,12828.67,15788,16484,15544.67,14082.67,12448.67,11448,10318,9970.67,9753.33,9734.67,9930,10756.67,12400.67,13980,13896.67,13010,11134.67,10374
1,2007,10,30,10660.67,12194,11766,11959.33,12775.33,14233.33,16818,17273.33,15848.67,14144.67,12452,11250,10272.67,9772,9408.67,9358.67,9861.33,10470,11798,12988.67,13030,12460.67,11372,10460
1,2007,10,31,9986.67,10096,10428.67,10868,11662,13447.33,16013.33,16576,15116,13545.33,12101.33,10699.33,9908.67,9510.67,9206,9172.67,9799.33,10022.67,10726,11162.67,11381.33,11390,10519.33,9554.67
1,2007,11,1,8937.33,8885.33,9114.67,9283.33,9640.67,10792.67,12874,13334.67,12049.33,11206,10573.33,9734,9386,9231.33,9077.33,9304.67,9508.67,10185.33,11463.33,12234,12374.67,11598,10366,9314.67
1,2007,11,2,8702.67,8638.67,8745.33,9080,9928.67,11419.33,14008.67,14774,13743.33,12780.67,11912.67,11112.67,10342.67,9895.33,9333.33,9452.67,9887.33,10565.33,11943.33,13089.33,13106,12741.33,12082,11605.33
1,2007,11,3,11159.33,11066,11293.33,11678.67,12204.67,13047.33,14353.33,15519.33,16279.33,15278,13940,12486.67,11421.33,10478.67,9916.67,9762,9950,10387.33,11443.33,12295.33,11963.33,11442,10797.33,10048
1,2007,11,4,9134,8995.33,9212,9587.33,10307.33,10976.67,12075.33,13837.33,14626.67,14176.67,12846.67,11613.33,10942,10210,9894,9651.33,10245.33,11717.33,12792.67,12864,12540,11640.67,11127.33,10486.67
1,2007,11,5,10152.67,10053.33,10528.67,10976,12044,13926.67,16156.67,15723.33,13826,12299.33,11286,10292,9748.67,9458,9196.67,9276,10042.67,11911.33,12814,12965.33,12554.67,11641.33,10496,9270.67
1,2007,11,6,8654,8475.33,8184,8304,8809.33,9964.67,11872,12524,12206.67,11772.67,11399.33,11028.67,10482,10324,10255.33,10353.33,11230.67,13334,14542.67,15010.67,15022.67,14210.67,13264.67,12344
1,2007,11,7,12010.67,12098.67,12284.67,12746.67,13610.67,15057.33,17427.33,16760,14676,13389.33,12226,11424,10811.33,10269.33,10225.33,10425.33,11680.67,14039.33,15432,15846,15727.33,15282,14506.67,14107.33
1,2007,11,8,14045.33,14434,15098.67,15248.67,16200.67,17748,20061.33,20104.67,18340.67,16807.33,15066,13615.33,12510.67,11818.67,11276.67,11774.67,13126,15012.67,16340.67,16528.67,16247.33,15170,14011.33,13232
1,2007,11,9,12650,12446.67,12366.67,12548,13170,14358,16160,16068.67,15408,14303.33,13501.33,12354.67,11431.33,11253.33,11067.33,11597.33,12456.67,13709.33,14408.67,14190.67,13943.33,13360.67,12364,11336
1,2007,11,10,10636,10642.67,10803.33,11090.67,11626,12490.67,13441.33,14514.67,14666,13894,13041.33,12268.67,11906.67,11570,11038.67,11003.33,11948.67,13916,14633.33,14609.33,14628,14076.67,13474.67,13041.33
1,2007,11,11,12714.67,12556.67,12949.33,13548,14330,15401.33,16836.67,18477.33,18354,16260.67,14033.33,12433.33,11761.33,11206,10698,10776.67,11728,13476,14331.33,14219.33,13695.33,12785.33,11772,10918
1,2007,11,12,10460,10170,10152,10480.67,11056.67,12443.33,14704,14816,13481.33,12216,11168.67,10294,9746,9313.33,9178.67,9329.33,10080.67,11731.33,12694.67,12626.67,12093.33,11334.67,10100.67,8776
1,2007,11,13,8077.33,7760.67,7834.67,7732.67,8244,9391.33,11353.33,11715.33,10663.33,10240.67,10154.67,9991.33,9836,9866,9465.33,9577.33,10234,12045.33,12961.33,12772.67,12466,11389.33,10121.33,9144.67
1,2007,11,14,8343.33,8078,8122.67,8333.33,8858,10114,12234,12185.33,11273.33,10546.67,9612.67,9366,9038,9318,9213.33,9200.67,9862,11441.33,12352,12235.33,11683.33,10764.67,9692.67,8706
1,2007,11,15,7860.67,7529.33,7322.67,7333.33,7691.33,8900,11369.33,11732,11506.67,11430.67,11320,11359.33,10654,10552,10766.67,11536,12596,14887.33,16156.67,16264.67,16234,15340,14062.67,12719.33
1,2007,11,16,12180.67,12148,12085.33,12260.67,12919.33,14456,16935.33,16705.33,15346.67,14348,13469.33,11956.67,11728,11790,11254.67,11458.67,12681.33,14857.33,16110.67,16473.33,16522,16041.33,15098.67,14494
1,2007,11,17,14288,14310,14127.33,14224,14562,15294,16725.33,18012.67,18076.67,16625.33,14572,13147.33,12443.33,11777.33,11523.33,11679.33,12455.33,14174.67,14659.33,14561.33,14334,13990,13336,12848.67
1,2007,11,18,12434.67,12147.33,12263.33,12679.33,13414,13979.33,15264.67,16440.67,16338,14872.67,12943.33,11694.67,10998,10436,10084.67,10034,10435.33,12086,12580,12588.67,12601.33,11606.67,10979.33,9983.33
1,2007,11,19,9536.67,9487.33,9622.67,9759.33,10485.33,11882.67,14117.33,14264,13421.33,12752.67,11994,11027.33,10340,9940,9685.33,9707.33,10688.67,12944,13862,13707.33,13406.67,12660,11587.33,10546
1,2007,11,20,9905.33,9670,9964.67,10268,10861.33,12189.33,14104,14126.67,13262.67,11831.33,10755.33,9852.67,9546,9397.33,8978,9128,9418,10978.67,12074,12178,11922.67,11040.67,10220,9504
1,2007,11,21,8962.67,8691.33,8800.67,8958.67,9606,10808,12764,13318,12558.67,11816,11264,10812.67,10359.33,9982,9777.33,9835.33,10338.67,11726.67,12382,12321.33,12095.33,11330.67,10045.33,8989.33
1,2007,11,22,7965.33,7440,7130,6954,7119.33,7557.33,8378,9531.33,11291.33,12367.33,13082,13064.67,12163.33,11340,10766.67,10099.33,9589.33,10302.67,10582.67,10888.67,11082.67,11124,10638,10156
1,2007,11,23,9792.67,9856.67,10286.67,10884.67,11586.67,12428,13895.33,14960,14873.33,14139.33,13341.33,12507.33,11790.67,11044,10887.33,11122,12205.33,14716.67,15729.33,15894.67,16076.67,15872.67,15774,15278
1,2007,11,24,15100.67,15324,15720,16419.33,17378,18599.33,20244.67,21370,20501.33,18252.67,16199.33,14486.67,13204.67,12287.33,11500.67,11881.33,13500,15097.33,15861.33,16246.67,16063.33,15414,14575.33,13493.33
1,2007,11,25,12604,12138.67,11988.67,12004.67,12163.33,12667.33,13478.67,14824.67,15818,15503.33,14644,13632,13236,12596.67,11978,11842.67,12697.33,14084,14127.33,13999.33,13618.67,12818.67,12038.67,11377.33
1,2007,11,26,10888.67,10344,10380.67,10376,10864,12074,14133.33,14041.33,13219.33,12946,12722,12628,12426,12506.67,12002.67,12307.33,12944,14335.33,14623.33,14356.67,13630,12505.33,10964,9596.67
1,2007,11,27,8822.67,8553.33,8297.33,8395.33,8957.33,10445.33,12462.67,12720.67,12046.67,11095.33,10544,10183.33,9727.33,9552.67,9195.33,9420.67,10346.67,12770.67,14645.33,14920.67,14999.33,14455.33,13501.33,12566.67
1,2007,11,28,12056,12036.67,12156,12463.33,13198,15027.33,17600.67,17553.33,15459.33,13492,12026.67,10837.33,10222.67,9936.67,9648.67,9944.67,10951.33,13382.67,14876.67,15222,15016.67,14679.33,13841.33,12804.67
1,2007,11,29,12588.67,12868,13051.33,13587.33,14196,15790,17796.67,17434.67,16152.67,15248,14198.67,12186.67,10584.67,10022.67,9774.67,9784.67,10646.67,12770,14058.67,14602.67,14662,14298.67,13304.67,12487.33
1,2007,11,30,12122.67,12392.67,12775.33,13330,14499.33,16182.67,18738.67,18523.33,16466,14346.67,12931.33,11542.67,10607.33,10042,9674.67,10056.67,11225.33,13819.33,15023.33,15436.67,15771.33,15632,14955.33,14059.33
1,2007,12,1,13587.33,13244.67,13084.67,13121.33,13482,14092.67,15186,16400,16785.33,15338,13674,12202,11384,10925.33,10498,10800,11476,13566,14325.33,14538.67,14206,13818.67,13051.33,12231.33
1,2007,12,2,11802,11635.33,11804,12211.33,12926,13576,14844,16393.33,17299.33,17296,16098.67,15023.33,14254.67,13893.33,13604,13931.33,14724.67,15762,15928.67,15712.67,15022.67,13802.67,12704.67,11318.67
1,2007,12,3,10543.33,10174,10026.67,10053.33,10458,11548.67,13676,13742.67,12851.33,12816.67,12518,12018,11911.33,11801.33,11809.33,12602,14244.67,17255.33,18913.33,19084,19088,18286.67,17180,16033.33
1,2007,12,4,15614,15477.33,15534,15901.33,16654.67,18182,20762.67,20434.67,18977.33,17315.33,16340,15800.67,14661.33,13393.33,12836.67,12802,14659.33,17230,18656.67,19040,18766.67,18045.33,16902,16088
1,2007,12,5,15541.33,15553.33,15445.33,15585.33,15930,17076,19156,19187.33,17952,17550.67,16946,16490.67,16094.67,14986.67,13732.67,14046,15433.33,17120,18055.33,18262,17682,16828.67,15795.33,14773.33
1,2007,12,6,14432.67,14970,15548,16390,17254,19206.67,22214,22398,19840,17459.33,15715.33,14240.67,12977.33,12424.67,12046.67,12852.67,14730.67,17889.33,19296,20091.33,20546.67,20004,19180.67,18306
1,2007,12,7,18092.67,18025.33,18004.67,17772.67,17958.67,18924.67,20752,20757.33,20388,20094.67,18906.67,17921.33,16044,15070.67,14902.67,15080,15898,16976,17018.67,16627.33,16274.67,15538,14312,13128.67
1,2007,12,8,12283.33,12184.67,11900,11898,12209.33,12829.33,13838,14929.33,15811.33,15644,14860,13615.33,11994,10925.33,10592,10546.67,11272.67,12881.33,13118,12796,12221.33,11764,10860.67,9954.67
1,2007,12,9,9204,8782.67,8752.67,8740,9004,9600.67,10530,12084.67,12950.67,12825.33,12070.67,10826,10402,10095.33,10025.33,9980,10784,12396,13126.67,13230,12791.33,12222,10967.33,9925.33
1,2007,12,10,9254.67,9100,8893.33,8972.67,9294,10438.67,12608.67,12488,11035.33,10324,9820,9688,9353.33,9257.33,9235.33,9168,10191.33,12164.67,13074,12942.67,12592.67,11461.33,10158,8585.33
1,2007,12,11,7642.67,7308,7214,7243.33,7486.67,8691.33,11275.33,11606.67,11031.33,10835.33,10322,10156.67,9916,9380.67,8969.33,9093.33,9662.67,12081.33,13347.33,13426,13160.67,12492.67,11214,10194
1,2007,12,12,9507.33,9333.33,9184.67,9398,10033.33,11216,13472,13277.33,11720,10591.33,9905.33,9494.67,9129.33,9228.67,9086.67,9238.67,9846.67,11780.67,12722,12430,12216,11576,10093.33,8871.33
1,2007,12,13,7928.67,7793.33,7856,7970,8614.67,10084.67,12282,13041.33,12429.33,12197.33,12246,11876,11701.33,11458.67,10900.67,11502.67,12827.33,14485.33,14981.33,14841.33,14872,13819.33,12282.67,11104.67
